time,B&H,Classical,Fuzzy,Fuzzy C,Fuzzy PSO,Fuzzy C PSO
1698134400,2961.0523871004084,2961.0523871004084,,,,
1698138000,2970.415508551878,2970.415508551878,3006.6897976852006,2989.202351985524,2989.202351985524,
1698141600,2965.3609955905617,2965.3609955905617,3031.016406192042,3004.2932860548312,3004.2932860548312,
1698145200,2965.4561941572924,2965.4561941572924,,,,
1698148800,2952.677053486659,2952.677053486659,,,,
1698152400,2962.5903205861755,2962.5903205861755,,,,
1698156000,2967.941122554141,2967.941122554141,,,,
1698159600,2969.8518358922333,2969.8518358922333,,,,
1698163200,2987.726535852628,2987.726535852628,3012.0666645191927,,,
1698166800,2991.027957704521,2991.027957704521,2989.916988200721,,,
1698170400,2985.866584170994,2985.866584170994,,,,
1698174000,2986.1748203200837,2986.1748203200837,,,,
1698206400,2980.1188077004917,2980.1188077004917,,,,
1698210000,2977.8491996832645,2977.8491996832645,,,,
1698213600,2982.3439594915326,2982.3439594915326,,,,
1698217200,2981.60257805537,2981.60257805537,,,,
1698220800,2978.7479819240957,2978.7479819240957,,,,
1698224400,2980.2102011598554,2980.2102011598554,,,,
1698228000,2975.465697042715,2975.465697042715,2977.6984227909074,,,
1698231600,2968.385012781346,2968.385012781346,,,,
1698235200,2967.0039466132143,2967.0039466132143,,,,
1698238800,2960.02263977128,2960.02263977128,,,,
1698242400,2960.0871182048304,2960.0871182048304,,,,
1698246000,2956.981724600966,2956.981724600966,,,,
1698249600,2961.13942839117,2961.13942839117,,,,
1698253200,2956.963053354524,2956.963053354524,,,,
1698256800,2948.223717492565,2948.223717492565,2966.9538752605517,3002.7928495886404,3002.7928495886404,2972.569273671176
1698260400,2938.9300785008327,2938.9300785008327,2951.900038206187,3000.2100933513007,2999.693382832351,2969.986517433836
1698292800,2933.508724129156,2933.508724129156,2947.2535813978916,2998.6493024383853,2998.1325919194355,2968.4257265209208
1698296400,2938.1086822017596,2938.1086822017596,,,,
1698300000,2936.2915837309542,2936.2915837309542,,,,
1698303600,2935.247682117055,2935.247682117055,,,,
1698307200,2956.0747496121926,2956.0747496121926,,,,
1698310800,2940.0398051661514,2940.0398051661514,,,,
1698314400,2953.0876869585773,2953.0876869585773,2906.682114387205,2995.5734071820057,2995.056696663056,2965.349831264541
1698318000,2933.861516901149,2933.861516901149,2899.5831287282886,2992.335515753062,2991.818805234112,2962.1119398355972
1698321600,2913.0114325524437,2913.0114325524437,2860.8963243115472,2990.666015270547,,2960.4424393530826
1698325200,2920.7555029753917,2920.7555029753917,,,,
1698328800,2940.447002162815,2940.447002162815,,,,
1698332400,2917.116339625527,2917.116339625527,2856.8950635285,,,
1698336000,2916.8252181823937,2916.8252181823937,2807.520442235574,2985.905554962518,2968.992397472497,2955.6819790450536
1698339600,2920.2472552431277,2920.2472552431277,,,,
1698343200,2927.7509654786672,2927.7509654786672,,,,
1698346800,2933.4269445065283,2933.4269445065283,,,,
1698379200,2940.2759730946054,2940.2759730946054,,,,
1698382800,2941.3296992909704,2941.3296992909704,2805.9954622341197,,,
1698386400,2931.0077358415792,2931.0077358415792,,,,
1698390000,2921.1013557945803,2921.1013557945803,2800.788898100289,,,
1698393600,2929.7761005522434,2929.7761005522434,2797.287842879283,,,
1698397200,2922.6800631666993,2922.6800631666993,2764.721621235714,2977.238662012497,2959.8093046323056,2947.0150860950325
1698400800,2919.847716223842,2919.847716223842,2756.626554677121,2967.445832975419,2950.0164755952273,2937.2222570579543
1698404400,2924.705066632514,2924.705066632514,,,,
1698408000,2907.3657044548168,2907.3657044548168,2763.619847970674,,,
1698411600,2898.6869558355343,2898.6869558355343,2758.9617763598817,,,
1698415200,2888.7270226286078,2888.7270226286078,2698.0696608995277,2957.7707453039097,2938.7351737074086,2930.9018231893374
1698418800,2895.659341744591,2895.659341744591,,2956.2671098216024,,
1698422400,2896.282402619401,2896.282402619401,,,,
1698426000,2894.025763411136,2894.025763411136,,,,
1698429600,2895.3429517757063,2895.3429517757063,,,,
1698433200,2894.5009403539157,2894.5009403539157,,,,
1698638400,2915.946877137819,2915.946877137819,,,,
1698642000,2917.0871089506686,2917.0871089506686,,,,
1698645600,2917.362150226996,2917.362150226996,,,,
1698649200,2918.3567783065114,2918.3567783065114,,,,
1698652800,2913.6476675996028,2913.6476675996028,,,,
1698656400,2936.615883311668,2936.615883311668,,,,
1698660000,2911.6572309103462,2911.6572309103462,2649.6612412408567,2951.873539854701,2934.906717022732,2926.508253222436
1698663600,2915.807193987233,2915.807193987233,,,,
1698667200,2902.642064195115,2902.642064195115,2727.577023598628,,,
1698670800,2922.1148174000223,2922.1148174000223,,,,
1698674400,2920.742488056856,2920.742488056856,,,,
1698678000,2919.309781031305,2919.309781031305,,,,
1698681600,2917.7131776475794,2917.7131776475794,,,,
1698685200,2916.5433590485304,2916.5433590485304,,,,
1698688800,2914.116558300626,2914.116558300626,,,,
1698692400,2914.295567374277,2914.295567374277,,,,
1698724800,2916.0136664112265,2916.0136664112265,2752.480343438725,,,
1698728400,2918.001407742733,2918.001407742733,2844.392059786429,,,
1698732000,2916.9448923777,2916.9448923777,,,,
1698735600,2916.0793516805707,2916.0793516805707,,,,
1698739200,2918.447300093016,2918.447300093016,,,,
1698742800,2922.6030181536535,2922.6030181536535,,,,
1698746400,2927.519315592863,2927.519315592863,,,,
1698750000,2926.0769352457974,2926.0769352457974,,,,
1698753600,2929.9174898488363,2929.9174898488363,,,,
1698757200,2944.080562993882,2944.080562993882,,,,
1698760800,2945.56297969858,2945.56297969858,,,,
1698764400,2946.921541969545,2946.921541969545,2838.29555390547,,,
1698768000,2940.9146282878805,2940.9146282878805,,,,
1698771600,2942.8267364535645,2942.8267364535645,,,,
1698775200,2940.5642040114717,2940.5642040114717,,,,
1698778800,2941.25467476541,2941.25467476541,,,,
1698811200,2944.0043305960103,2944.0043305960103,,,,
1698814800,2940.43105098401,2940.43105098401,,,,
1698818400,2941.6917683421,2941.6917683421,,,,
1698822000,2936.6317761456735,2936.6317761456735,,,,
1698825600,2952.1667677683317,2952.1667677683317,,,,
1698829200,2953.5356458991537,2953.5356458991537,2819.1483810669474,,,
1698832800,2959.4187259783057,2959.4187259783057,2789.940412031254,,,
1698836400,2955.6309798682037,2955.6309798682037,,,,
1698840000,2948.6652756801777,2948.6652756801777,,,,
1698843600,2949.1374355689136,2949.1374355689136,,,,
1698847200,2959.7376800825164,2959.7376800825164,,,,
1698850800,2970.874248714388,2970.874248714388,2697.8773355443836,,,
1698854400,2973.7809801380363,2973.7809801380363,,,,
1698858000,2979.440534903205,2979.440534903205,2688.0535150652254,,,
