time,B&H,Classical,Fuzzy,Fuzzy C,Fuzzy PSO,Fuzzy C PSO
1696233600,3097.773738953985,3097.773738953985,,,,
1696237200,3094.5966209132293,3094.5966209132293,,,,
1696240800,3094.716703735564,3094.716703735564,,,,
1696244400,3084.6121020197165,3084.6121020197165,,,,
1696248000,3094.2478685357337,3094.2478685357337,,,,
1696251600,3100.0942191320773,3100.0942191320773,,,,
1696255200,3081.405294129092,3081.405294129092,,,,
1696258800,3046.281374509839,3046.281374509839,,,,
1696262400,3043.8383753322364,3043.8383753322364,,,,
1696266000,3047.6284261587375,3047.6284261587375,,,,
1696269600,3008.3403233604276,3008.3403233604276,,,,
1696273200,3028.6327672201314,3028.6327672201314,,,,
1696276800,3016.4795380367964,3016.4795380367964,,,,
1696280400,2993.3251015041014,2993.3251015041014,,,,
1696284000,3002.9037944320385,3002.9037944320385,,,,
1696287600,3001.7994398429296,3001.7994398429296,,,,
1696291200,2999.702473717218,2999.702473717218,,,,
1696294800,3010.894228236721,3010.894228236721,,,,
1696298400,3011.2919900207094,3011.2919900207094,,,,
1696302000,3011.456907466339,3011.456907466339,,,,
1696305600,3015.45164466136,3015.45164466136,,,,
1696309200,3008.226606028789,3008.226606028789,,,,
1696312800,3014.2757315047343,3014.2757315047343,,,,
1696316400,3006.7624997124135,3006.7624997124135,,,,
1696320000,3010.8793265691656,3010.8793265691656,,,,
1696323600,3004.4619716838815,3004.4619716838815,,,,
1696327200,3007.805783219568,3007.805783219568,,,,
1696330800,2997.3655434108823,2997.3655434108823,,,,
1696334400,2994.5385377433518,2994.5385377433518,,,,
1696338000,3003.000186015284,3003.000186015284,,,,
1696341600,2984.026667175339,2984.026667175339,,,,
1696345200,2982.8691666476007,2982.8691666476007,,,,
1696348800,2986.7930323983337,2986.7930323983337,,,,
1696352400,2991.778705139379,2991.778705139379,,,,
1696356000,2980.105032808826,2980.105032808826,,,,
1696359600,2978.5814392386123,2978.5814392386123,,,,
1696363200,2990.05516151099,2990.05516151099,,,,
1696366800,2988.158680434638,2988.158680434638,,,,
1696370400,2990.484324945175,2990.484324945175,,,,
1696374000,2990.89707363278,2990.89707363278,,,,
1696377600,2967.752530482584,2967.752530482584,,,,
1696381200,2968.747402539033,2968.747402539033,,,,
1696384800,2974.907665740787,2974.907665740787,,,,
1696388400,2975.1450550077857,2975.1450550077857,,,,
1696392000,2967.358773516414,2967.358773516414,,,,
1696395600,2972.298979215232,2972.298979215232,,,,
1696399200,2975.5316124754263,2975.5316124754263,,,,
1696402800,2978.674508134673,2978.674508134673,,,,
1696406400,2983.9826228251304,2983.9826228251304,,,,
1696410000,2992.6021616095913,2992.6021616095913,,,,
1696413600,2983.364921834636,2983.364921834636,,,,
1696417200,2985.545760885178,2985.545760885178,,,,
1696420800,2987.6068223287243,2987.6068223287243,,,,
1696424400,2972.213935773112,2972.213935773112,,,,
1696428000,2969.3074107433404,2969.3074107433404,,,,
1696431600,2967.759052670106,2967.759052670106,,,,
1696435200,2978.2375469756694,2978.2375469756694,,,,
1696438800,2978.929446457485,2978.929446457485,,,,
1696442400,2986.823053936117,2986.823053936117,,,,
1696446000,2986.4890205623697,2986.4890205623697,,,,
1696449600,2986.9592381568127,2986.9592381568127,,,,
1696453200,2991.4789090159975,2991.4789090159975,,,,
1696456800,2998.0326504262694,2998.0326504262694,,,,
1696460400,2997.334237601869,2997.334237601869,,,,
1696464000,3001.2415250289923,3001.2415250289923,,,,
1696467600,2994.607311864738,2994.607311864738,,,,
1696471200,2990.132666994897,2990.132666994897,,,,
1696474800,2986.806003601196,2986.806003601196,,,,
1696478400,2990.834654189739,2990.834654189739,,,,
1696482000,2985.728745368678,2985.728745368678,,,,
1696485600,2984.6691666710703,2984.6691666710703,,,,
1696489200,2980.1291663195966,2980.1291663195966,,,,
1696492800,2983.8775390325263,2983.8775390325263,,,,
1696496400,2985.0269863169206,2985.0269863169206,,,,
1696500000,2989.871078462052,2989.871078462052,,,,
1696503600,2984.8368491920824,2984.8368491920824,,,,
1696507200,2981.207544753696,2981.207544753696,,,,
1696510800,2999.2271007623085,2999.2271007623085,,,,
1696514400,2998.469778760181,2998.469778760181,,,,
1696518000,2962.028181266208,2962.028181266208,,,,
1696521600,2953.663055261933,2953.663055261933,,,,
1696525200,2956.4896888341787,2956.4896888341787,,,,
1696528800,2957.373354477723,2957.373354477723,,,,
1696532400,2956.9369978059353,2956.9369978059353,,,,
1696536000,2957.0531938612407,2957.0531938612407,,,,
1696539600,2954.0021142622177,2954.0021142622177,,,,
1696543200,2955.1572793533965,2955.1572793533965,,,,
1696546800,2950.0196670910564,2950.0196670910564,,,,
1696550400,2958.19785041458,2958.19785041458,,,,
1696554000,2963.7166804730196,2963.7166804730196,,,,
1696557600,2965.9002335868345,2965.9002335868345,,,,
1696561200,2967.133992612941,2967.133992612941,,,,
1696564800,2964.653682914118,2964.653682914118,,,,
1696568400,2961.9676731388463,2961.9676731388463,,,,
1696572000,2963.4553470950354,2963.4553470950354,,,,
1696575600,2978.639032328976,2978.639032328976,,,,
1696579200,2977.3464010452562,2977.3464010452562,,,,
1696582800,2981.1649543222497,2981.1649543222497,,,,
1696586400,2977.9879790767486,2977.9879790767486,,,,
1696590000,2983.5441230650085,2983.5441230650085,,,,
1696593600,2946.129684472584,2946.129684472584,,,,
1696597200,2968.1433765823294,2968.1433765823294,,,,
1696600800,2978.031945499185,2978.031945499185,,,,
1696604400,2997.428866658067,2997.428866658067,,,,
1696608000,2992.910943424996,2992.910943424996,,,,
1696611600,3005.8254566739015,3005.8254566739015,,,,
1696615200,3001.9038218315727,3001.9038218315727,,,,
1696618800,3004.0276968792073,3004.0276968792073,,,,
1696622400,3004.575907663082,3004.575907663082,,,,
1696626000,3013.319724692157,3013.319724692157,,,,
1696629600,3004.8916107268724,3004.8916107268724,,,,
1696633200,3002.0566677738643,3002.0566677738643,,,,
1696636800,3000.931307380056,3000.931307380056,,,,
1696640400,3000.1492264233952,3000.1492264233952,,,,
1696644000,2996.8022866894025,2996.8022866894025,,,,
1696647600,2997.7141428783216,2997.7141428783216,,,,
1696651200,2999.519685385134,2999.519685385134,,,,
1696654800,2998.5338953235855,2998.5338953235855,,,,
1696658400,2996.3746924346788,2996.3746924346788,,,,
1696662000,2995.653794269375,2995.653794269375,,,,
1696665600,3004.2188603452137,3004.2188603452137,,,,
1696669200,2996.3613832661713,2996.3613832661713,,,,
1696672800,2996.826665353151,2996.826665353151,,,,
1696676400,2994.9713717215172,2994.9713717215172,,,,
1696680000,2997.4572610130713,2997.4572610130713,,,,
1696683600,2998.0525939205536,2998.0525939205536,,,,
1696687200,2996.8084545527395,2996.8084545527395,,,,
1696690800,2994.814059857029,2994.814059857029,,,,
1696694400,2992.8625563543264,2992.8625563543264,,,,
1696698000,2991.4343573358183,2991.4343573358183,,,,
1696701600,2987.657629533197,2987.657629533197,,,,
1696705200,2982.6903653,2982.6903653,,,,
1696708800,2986.942892065635,2986.942892065635,,,,
1696712400,2989.287492217357,2989.287492217357,,,,
1696716000,2991.3638714133376,2991.3638714133376,,,,
1696719600,2991.083459920528,2991.083459920528,,,,
1696723200,2993.8410413101365,2993.8410413101365,,,,
1696726800,2997.818072608674,2997.818072608674,,,,
1696730400,2996.712318963835,2996.712318963835,,,,
1696734000,2999.7111796686495,2999.7111796686495,,,,
1696737600,2987.457155596084,2987.457155596084,,,,
1696741200,2984.8530683237664,2984.8530683237664,,,,
1696744800,2982.1590568400406,2982.1590568400406,,,,
1696748400,2983.1576511348585,2983.1576511348585,,,,
1696752000,2983.1036481702367,2983.1036481702367,,,,
1696755600,2977.787489747232,2977.787489747232,,,,
1696759200,2965.1914694780776,2965.1914694780776,,,,
1696762800,2966.1556495808304,2966.1556495808304,,,,
1696766400,2968.4414590970846,2968.4414590970846,,,,
1696770000,2984.049429054968,2984.049429054968,,,,
1696773600,2986.439650806621,2986.439650806621,,,,
1696777200,2984.06250134684,2984.06250134684,,,,
1696780800,2985.339954979787,2985.339954979787,,,,
1696784400,2983.565380235884,2983.565380235884,,,,
1696788000,2985.993290311263,2985.993290311263,,,,
1696791600,2986.830799808198,2986.830799808198,,,,
1696795200,2988.871477767596,2988.871477767596,,,,
1696798800,2985.4812503492376,2985.4812503492376,,,,
1696802400,2983.1514967785024,2983.1514967785024,,,,
1696806000,2985.0118734371345,2985.0118734371345,,,,
1696809600,2975.430949268054,2975.430949268054,,,,
1696813200,2986.6684662638254,2986.6684662638254,,,,
1696816800,2987.350352964981,2987.350352964981,,,,
1696820400,2987.9842861656716,2987.9842861656716,,,,
1696824000,2987.6582984899715,2987.6582984899715,,,,
1696827600,2981.4225253876157,2981.4225253876157,,,,
1696831200,2982.7902738532266,2982.7902738532266,,,,
1696834800,2972.1074347113577,2972.1074347113577,,,,
1696838400,2964.052056151475,2964.052056151475,,,,
1696842000,2933.753027550836,2933.753027550836,,,,
1696845600,2933.7739538419673,2933.7739538419673,,,,
1696849200,2923.381660004105,2923.381660004105,,,,
1696852800,2920.531330120098,2920.531330120098,,,,
1696856400,2930.4328972519747,2930.4328972519747,,,,
1696860000,2927.63831171343,2927.63831171343,,,,
1696863600,2918.447864466324,2918.447864466324,,,,
1696867200,2899.8911395540626,2899.8911395540626,,,,
1696870800,2917.064490227195,2917.064490227195,,,,
1696874400,2914.3794325265835,2914.3794325265835,,,,
1696878000,2918.275443986169,2918.275443986169,,,,
1696881600,2909.7604350277347,2909.7604350277347,,,,
1696885200,2918.600366767442,2918.600366767442,,,,
1696888800,2914.049001645035,2914.049001645035,,,,
1696892400,2915.5804761793206,2915.5804761793206,,,,
1696896000,2913.312521711845,2913.312521711845,,,,
1696899600,2916.8664866595163,2916.8664866595163,,,,
1696903200,2932.596849513317,2932.596849513317,,,,
1696906800,2923.6655559222872,2923.6655559222872,,,,
1696910400,2921.358825806468,2921.358825806468,,,,
1696914000,2929.0596500224956,2929.0596500224956,,,,
1696917600,2933.5868801436836,2933.5868801436836,,,,
1696921200,2936.8384732935265,2936.8384732935265,,,,
1696924800,2936.652700352438,2936.652700352438,,,,
1696928400,2945.6481262472844,2945.6481262472844,,,,
1696932000,2930.516631185125,2930.516631185125,,,,
1696935600,2918.269826680425,2918.269826680425,,,,
1696939200,2909.3091852322837,2909.3091852322837,,,,
1696942800,2911.8871128928863,2911.8871128928863,,,,
1696946400,2911.5596362011147,2911.5596362011147,,,,
1696950000,2908.4740967720163,2908.4740967720163,,,,
1696953600,2910.5934573423133,2910.5934573423133,,,,
1696957200,2905.3141293771796,2905.3141293771796,,,,
1696960800,2910.9063815871173,2910.9063815871173,,,,
1696964400,2913.475689435868,2913.475689435868,,,,
1696968000,2906.248402568299,2906.248402568299,2989.9525464574544,,,
1696971600,2912.678634146595,2912.678634146595,,,,
1696975200,2917.0800293185976,2917.0800293185976,,,,
1696978800,2913.7110079006547,2913.7110079006547,,,,
1696982400,2917.1514742760173,2917.1514742760173,,,,
1696986000,2913.0082572879546,2913.0082572879546,,,,
1696989600,2887.227248934936,2887.227248934936,,,,
1696993200,2878.4405627480724,2878.4405627480724,,,,
1696996800,2889.2818302303267,2889.2818302303267,,,,
1697000400,2885.7563019788367,2885.7563019788367,,,,
1697004000,2882.88122751845,2882.88122751845,,,,
1697007600,2882.1765435869283,2882.1765435869283,,,,
1697011200,2890.2523463237203,2890.2523463237203,,,,
1697014800,2910.8514416879616,2910.8514416879616,,,,
1697018400,2911.760617356431,2911.760617356431,,,,
1697022000,2905.4430925093993,2905.4430925093993,,,,
1697025600,2902.3070292634497,2902.3070292634497,,,,
1697029200,2901.730332372735,2901.730332372735,,,,
1697032800,2896.705659581601,2896.705659581601,,,,
1697036400,2870.9408256899255,2870.9408256899255,,,,
1697040000,2863.9953638269403,2863.9953638269403,,,,
1697043600,2861.9025670946726,2861.9025670946726,,,,
1697047200,2869.157690230012,2869.157690230012,,,,
1697050800,2876.320360068371,2876.320360068371,,,,
1697054400,2875.9934283391235,2875.9934283391235,,,,
1697058000,2877.6037333365803,2877.6037333365803,,,,
1697061600,2879.302564124262,2879.302564124262,,,,
1697065200,2884.943824076622,2884.943824076622,,,,
1697068800,2875.290621212407,2875.290621212407,,,,
1697072400,2870.2157878856956,2870.2157878856956,,,,
1697076000,2882.743831978886,2882.743831978886,,,,
1697079600,2877.1712079655517,2877.1712079655517,,,,
1697083200,2874.9736159173935,2874.9736159173935,,,,
1697086800,2881.0100962989764,2881.0100962989764,,,,
1697090400,2878.199499322413,2878.199499322413,,,,
1697094000,2872.4875808977986,2872.4875808977986,,,,
1697097600,2869.3667201275466,2869.3667201275466,,,,
1697101200,2851.720654827153,2851.720654827153,2984.6619492573013,,,
1697104800,2856.4307931841786,2856.4307931841786,,,,
1697108400,2871.4883276793994,2871.4883276793994,,,,
1697112000,2869.3293626031054,2869.3293626031054,,,,
1697115600,2867.5492400334524,2867.5492400334524,,,,
1697119200,2860.5196294520783,2860.5196294520783,,,,
1697122800,2857.885292943017,2857.885292943017,,,,
1697126400,2846.0693304940555,2846.0693304940555,,,,
1697130000,2849.9565454218264,2849.9565454218264,,,,
1697133600,2848.855897504678,2848.855897504678,,,,
1697137200,2852.3125655894005,2852.3125655894005,,,,
1697140800,2855.1170132666252,2855.1170132666252,,,,
1697144400,2858.17782338394,2858.17782338394,,,,
1697148000,2858.4161468766088,2858.4161468766088,,,,
1697151600,2857.4743243944426,2857.4743243944426,,,,
1697155200,2866.271218992135,2866.271218992135,,,,
1697158800,2865.382324609207,2865.382324609207,,,,
1697162400,2865.3370716180684,2865.3370716180684,,,,
1697166000,2857.9872032473136,2857.9872032473136,,,,
1697169600,2860.6790802987484,2860.6790802987484,,,,
1697173200,2859.366057382345,2859.366057382345,,,,
1697176800,2858.6954056075733,2858.6954056075733,,,,
1697180400,2873.2229747255524,2873.2229747255524,,,,
1697184000,2866.893242776833,2866.893242776833,,,,
1697187600,2859.687065576642,2859.687065576642,,,,
1697191200,2862.866376258702,2862.866376258702,,,,
1697194800,2866.1736643433505,2866.1736643433505,,,,
1697198400,2878.5570459148794,2878.5570459148794,,,,
1697202000,2871.9176182306624,2871.9176182306624,,,,
1697205600,2860.5019706832886,2860.5019706832886,,,,
1697209200,2857.854859711131,2857.854859711131,,,,
1697212800,2868.8097903595435,2868.8097903595435,,,,
1697216400,2863.592512689839,2863.592512689839,,,,
1697220000,2860.5218794938432,2860.5218794938432,,,,
1697223600,2863.797470858299,2863.797470858299,,,,
1697227200,2886.7369421647504,2886.7369421647504,,,,
1697230800,2888.0422576028327,2888.0422576028327,,,,
1697234400,2870.121838945101,2870.121838945101,,,,
1697238000,2873.368880096823,2873.368880096823,,,,
1697241600,2876.463959026556,2876.463959026556,,,,
1697245200,2880.4455553856883,2880.4455553856883,,,,
1697248800,2877.4758218932334,2877.4758218932334,,,,
1697252400,2879.1603357170134,2879.1603357170134,,,,
1697256000,2878.1118375311626,2878.1118375311626,,,,
1697259600,2873.9648111497527,2873.9648111497527,,,,
1697263200,2869.9263759236346,2869.9263759236346,,,,
1697266800,2871.939728384762,2871.939728384762,,,,
1697270400,2869.8292139779064,2869.8292139779064,,,,
1697274000,2870.9633573965493,2870.9633573965493,,,,
1697277600,2871.7752634996177,2871.7752634996177,,,,
1697281200,2869.8246266924343,2869.8246266924343,,,,
1697284800,2873.869334832822,2873.869334832822,,,,
1697288400,2875.246574022959,2875.246574022959,,,,
1697292000,2873.0492934041026,2873.0492934041026,,,,
1697295600,2882.017456021533,2882.017456021533,,,,
1697299200,2880.2908327812866,2880.2908327812866,,,,
1697302800,2877.936437545218,2877.936437545218,,,,
1697306400,2876.9533406064343,2876.9533406064343,,,,
1697310000,2876.7310689118094,2876.7310689118094,,,,
1697313600,2876.106327941394,2876.106327941394,,,,
1697317200,2875.436456658794,2875.436456658794,,,,
1697320800,2877.2703036876937,2877.2703036876937,,,,
1697324400,2876.525151963256,2876.525151963256,,,,
1697328000,2876.722894526159,2876.722894526159,,,,
1697331600,2884.3729494400027,2884.3729494400027,,,,
1697335200,2882.1868724563647,2882.1868724563647,,,,
1697338800,2880.0434533068983,2880.0434533068983,,,,
1697342400,2880.8097819270524,2880.8097819270524,,,,
1697346000,2880.1038526732973,2880.1038526732973,,,,
1697349600,2880.560746086914,2880.560746086914,,,,
1697353200,2881.8135035868536,2881.8135035868536,,,,
1697356800,2884.7813479736183,2884.7813479736183,,,,
1697360400,2884.406417787026,2884.406417787026,,,,
1697364000,2883.330170805467,2883.330170805467,,,,
1697367600,2879.66829626159,2879.66829626159,,,,
1697371200,2875.9388457901014,2875.9388457901014,,,,
1697374800,2885.4265459331027,2885.4265459331027,,,,
1697378400,2886.171305287222,2886.171305287222,,,,
1697382000,2890.592045522287,2890.592045522287,,,,
1697385600,2894.2346561494314,2894.2346561494314,,,,
1697389200,2897.8446354823222,2897.8446354823222,,,,
1697392800,2906.2692231564906,2906.2692231564906,,,,
1697396400,2901.226330592201,2901.226330592201,,,,
1697400000,2911.878276253325,2911.878276253325,,,,
1697403600,2906.675521148647,2906.675521148647,,,,
1697407200,2899.349285347807,2899.349285347807,,,,
1697410800,2904.204236868472,2904.204236868472,,,,
1697414400,2904.4258461686777,2904.4258461686777,,,,
1697418000,2912.9870276173738,2912.9870276173738,,,,
1697421600,2910.9966424950717,2910.9966424950717,,,,
1697425200,2914.514986179891,2914.514986179891,,,,
1697428800,2915.5541238498117,2915.5541238498117,,,,
1697432400,2965.0096500197114,2965.0096500197114,,,,
1697436000,2954.5393131372534,2954.5393131372534,,,,
1697439600,2956.7685718026914,2956.7685718026914,,,,
1697443200,2956.982917672862,2956.982917672862,,,,
1697446800,2958.3164108956553,2958.3164108956553,,,,
1697450400,2959.1033738750452,2959.1033738750452,,,,
1697454000,2955.4626992759704,2955.4626992759704,,,,
1697457600,2965.183047557801,2965.183047557801,,,,
1697461200,2963.64525710221,2963.64525710221,,,,
1697464800,2978.92028686088,2978.92028686088,,,,
1697468400,2963.5939282853437,2963.5939282853437,,,,
1697472000,2966.056634998731,2966.056634998731,,,,
1697475600,2973.358043823418,2973.358043823418,,,,
1697479200,2996.5893581148257,2996.5893581148257,,,,
1697482800,2993.7136201030744,2993.7136201030744,,,,
1697486400,2989.1609486597117,2989.1609486597117,,,,
1697490000,2992.440450680146,2992.440450680146,,,,
1697493600,3006.161402434948,3006.161402434948,,,,
1697497200,3001.5494758587947,3001.5494758587947,,,,
1697500800,2985.194344578679,2985.194344578679,,,,
1697504400,2992.2189462255596,2992.2189462255596,,,,
1697508000,2994.5135403994095,2994.5135403994095,,,,
1697511600,2981.8850169360207,2981.8850169360207,,,,
1697515200,2977.8510929373715,2977.8510929373715,,,,
1697518800,2976.3300219056473,2976.3300219056473,,,,
1697522400,2977.0237015734583,2977.0237015734583,,,,
1697526000,2988.937149635333,2988.937149635333,,,,
1697529600,2984.05683838333,2984.05683838333,,,,
1697533200,2986.178419051214,2986.178419051214,,,,
1697536800,2985.6133340804518,2985.6133340804518,,,,
1697540400,2979.5320676620245,2979.5320676620245,,,,
1697544000,2960.810385404653,2960.810385404653,,,,
1697547600,2958.753073671029,2958.753073671029,,,,
1697551200,2966.4673886738115,2966.4673886738115,,,,
1697554800,2974.284178662174,2974.284178662174,,,,
1697558400,2979.863125301865,2979.863125301865,,,,
1697562000,2965.7576662585925,2965.7576662585925,,,,
1697565600,2951.038849514648,2951.038849514648,,,,
1697569200,2967.230526367681,2967.230526367681,,,,
1697572800,2959.821613077769,2959.821613077769,,,,
1697576400,2962.019806014501,2962.019806014501,,,,
1697580000,2960.9884561450226,2960.9884561450226,,,,
1697583600,2962.3534568461905,2962.3534568461905,,,,
1697587200,2960.446329176679,2960.446329176679,,,,
1697590800,2962.9757954844467,2962.9757954844467,,,,
1697594400,2969.4070354118435,2969.4070354118435,,,,
1697598000,2973.290805639334,2973.290805639334,,,,
1697601600,2986.904967856434,2986.904967856434,,,,
1697605200,2987.282287962915,2987.282287962915,,,,
1697608800,2984.267797712318,2984.267797712318,,,,
1697612400,2975.5430250968966,2975.5430250968966,,,,
1697616000,2984.4145490129877,2984.4145490129877,,,,
1697619600,2964.0433646351826,2964.0433646351826,,,,
1697623200,2979.127800777531,2979.127800777531,,,,
1697626800,2974.517880232221,2974.517880232221,,,,
1697630400,2973.5310430630007,2973.5310430630007,,,,
1697634000,2966.517373425402,2966.517373425402,,,,
1697637600,2958.4940100222575,2958.4940100222575,,,,
1697641200,2961.2790072032153,2961.2790072032153,,,,
1697644800,2967.0023149375315,2967.0023149375315,,,,
1697648400,2962.4575476969862,2962.4575476969862,,,,
1697652000,2959.753861795405,2959.753861795405,,,,
1697655600,2952.320615305368,2952.320615305368,,,,
1697659200,2949.798807541079,2949.798807541079,,,,
1697662800,2948.8879958441303,2948.8879958441303,,,,
1697666400,2957.3980763176164,2957.3980763176164,,,,
1697670000,2953.048401001465,2953.048401001465,,,,
1697673600,2960.107771450753,2960.107771450753,,,,
1697677200,2937.563274929458,2937.563274929458,,,,
1697680800,2932.156203253309,2932.156203253309,,,,
1697684400,2937.6385519313862,2937.6385519313862,,,,
1697688000,2941.2442626050106,2941.2442626050106,,,,
1697691600,2944.245682006839,2944.245682006839,,,,
1697695200,2943.83817534206,2943.83817534206,,,,
1697698800,2946.1211275239716,2946.1211275239716,,,,
1697702400,2942.670797124888,2942.670797124888,,,,
1697706000,2944.3994677542137,2944.3994677542137,,,,
1697709600,2954.764131226858,2954.764131226858,,,,
1697713200,2953.5723698921593,2953.5723698921593,,,,
1697716800,2956.1184240186785,2956.1184240186785,,,,
1697720400,2955.9888028526543,2955.9888028526543,,,,
1697724000,2969.0957014453593,2969.0957014453593,,,,
1697727600,2965.5062170850506,2965.5062170850506,,,,
1697731200,2966.518232068118,2966.518232068118,,,,
1697734800,2961.9623379005616,2961.9623379005616,,,,
1697738400,2965.9507069895662,2965.9507069895662,,,,
1697742000,2973.0967042798557,2973.0967042798557,,,,
1697745600,2969.9737027202723,2969.9737027202723,,,,
1697749200,2963.111933021573,2963.111933021573,,,,
1697752800,2966.17749282879,2966.17749282879,,,,
1697756400,2974.1181401899885,2974.1181401899885,,,,
1697760000,2968.285135349145,2968.285135349145,,,,
1697763600,2969.8284686043953,2969.8284686043953,,,,
1697767200,2998.8323296231824,2998.8323296231824,,,,
1697770800,3012.3738423964683,3012.3738423964683,,,,
1697774400,3013.6529115123617,3013.6529115123617,2979.6186671625787,,,
1697778000,3010.011869890674,3010.011869890674,,,,
1697781600,3013.5471230963126,3013.5471230963126,,,,
1697785200,3009.2565224851455,3009.2565224851455,,,,
1697788800,3054.127872159352,3054.127872159352,2826.977289768579,,,
1697792400,3064.6934333267077,3064.6934333267077,2816.8458056973204,,,
1697796000,3059.85012032676,3059.85012032676,2791.5704941052313,,,
1697799600,3056.5114021217664,3056.5114021217664,,,,
1697803200,3037.665763036076,3037.665763036076,,,,
1697806800,3044.611387508805,3044.611387508805,,,,
1697810400,3039.6636745586893,3039.6636745586893,,,,
1697814000,3035.6753510763856,3035.6753510763856,,,,
1697817600,3031.288956710337,3031.288956710337,,,,
1697821200,3036.430792009589,3036.430792009589,,,,
1697824800,3033.3040183408184,3033.3040183408184,,,,
1697828400,3037.2808803707603,3037.2808803707603,,,,
1697832000,3034.2909704849644,3034.2909704849644,,,,
1697835600,3038.663243961786,3038.663243961786,,,,
1697839200,3040.9997138292197,3040.9997138292197,,,,
1697842800,3035.866662839171,3035.866662839171,,,,
1697846400,3033.63418062533,3033.63418062533,,,,
1697850000,3026.426610425021,3026.426610425021,,,,
1697853600,3022.2192674719577,3022.2192674719577,,,,
1697857200,3030.2474890245385,3030.2474890245385,,,,
1697860800,3028.0330703777313,3028.0330703777313,,,,
1697864400,3030.4248256731016,3030.4248256731016,,,,
1697868000,3039.5443770955017,3039.5443770955017,,,,
1697871600,3041.7083138221287,3041.7083138221287,,,,
1697875200,3039.0176887827065,3039.0176887827065,,,,
1697878800,3049.2281561452064,3049.2281561452064,,,,
1697882400,3043.902513861842,3043.902513861842,,,,
1697886000,3049.310998321672,3049.310998321672,,,,
1697889600,3043.111625658662,3043.111625658662,,,,
1697893200,3049.9472131257944,3049.9472131257944,,,,
1697896800,3063.038784138187,3063.038784138187,,,,
1697900400,3070.7631925768724,3070.7631925768724,2786.4988376119604,,,
1697904000,3059.9542610170656,3059.9542610170656,,,,
1697907600,3087.6008103451227,3087.6008103451227,2720.6627947591473,,,
1697911200,3089.503341756419,3089.503341756419,2690.3317366811602,,,
1697914800,3086.484384442335,3086.484384442335,,,,
1697918400,3076.17124018532,3076.17124018532,,,,
1697922000,3077.1586861368023,3077.1586861368023,,,,
1697925600,3076.322464620362,3076.322464620362,,,,
1697929200,3069.4226063652404,3069.4226063652404,,,,
1697932800,3076.8258128179177,3076.8258128179177,,,,
1697936400,3072.710087520858,3072.710087520858,,,,
1697940000,3064.3096341511255,3064.3096341511255,,,,
1697943600,3069.8033598384027,3069.8033598384027,,,,
1697947200,3078.3214294493387,3078.3214294493387,,,,
1697950800,3093.0920200719193,3093.0920200719193,,,,
1697954400,3092.178864394903,3092.178864394903,,,,
1697958000,3067.233477590074,3067.233477590074,,,,
1697961600,3065.226614091114,3065.226614091114,,,,
1697965200,3069.0201853275066,3069.0201853275066,,,,
1697968800,3072.1332537317685,3072.1332537317685,,,,
1697972400,3067.8013863676288,3067.8013863676288,,,,
1697976000,3071.4702662386235,3071.4702662386235,,,,
1697979600,3077.634474923547,3077.634474923547,,,,
1697983200,3067.9738107631274,3067.9738107631274,,,,
1697986800,3064.4069536029992,3064.4069536029992,,,,
1697990400,3071.6175196844415,3071.6175196844415,,,,
1697994000,3079.7170277836294,3079.7170277836294,,,,
